
line,dateIni,dateEnd,label,nameTo,nameFrom,parada,secuencia,sentido,distancia,descparada,descpostal,posX,posY
502,2026-07-13,2999-12-31 23:59:59,N2,PLAZA DE CIBELES,VALDEBEBAS,2890,29,1,10062,Gregorio Sánchez Herráez                          ,"Gregorio Sánchez Herráez, 14                           ",446178.0,4481179.0
502,2026-07-13,2999-12-31 23:59:59,N2,PLAZA DE CIBELES,VALDEBEBAS,5208,30,1,10482,Camino Viejo de Burgos                            ,Cº de Montoro frente al Nº 1                           ,446467.3125,4481438.0
502,2026-07-13,2999-12-31 23:59:59,N2,PLAZA DE CIBELES,VALDEBEBAS,4545,31,1,11068,Isidro González Velázquez                         ,Emma Penella con Gta. Isidro González Velázquez        ,447005.5625,4481617.0
502,2026-07-13,2999-12-31 23:59:59,N2,PLAZA DE CIBELES,VALDEBEBAS,5911,32,1,11983,Valdebebas Cercanías                              ,Av. Juan Antonio Samaranch con Gta. Antonio Perpiñá.   ,447783.5625,4481736.5
502,2026-07-13,2999-12-31 23:59:59,N2,PLAZA DE CIBELES,VALDEBEBAS,5892,33,1,12832,Samaranch-Pérez Pita                              ,Av.Juan Antonio Samaranch con E. Pérez Pita            ,448287.375,4482408.0
502,2026-07-13,2999-12-31 23:59:59,N2,PLAZA DE CIBELES,VALDEBEBAS,5894,34,1,13714,Samaranch-Josefina Aldecoa                        ,Av.Juan Antonio Samaranch con C/ Josefina Aldecoa.     ,447997.625,4482999.0
502,2026-07-13,2999-12-31 23:59:59,N2,PLAZA DE CIBELES,VALDEBEBAS,4268,35,1,14255,Gutiérrez Mellado-Secundino Zuazo                 ,"Manuel Gutiérrez Mellado, 26.                          ",447582.5625,4483109.5
502,2026-07-13,2999-12-31 23:59:59,N2,PLAZA DE CIBELES,VALDEBEBAS,5887,36,1,14850,Félix Candela                                     ,Félix Candela con C/ Josefina Aldecoa                  ,447972.21875,4483288.5
502,2026-07-13,2999-12-31 23:59:59,N2,PLAZA DE CIBELES,VALDEBEBAS,51023,37,1,15238,César Cort Botí-Leandro Silva                     ,César Cort Botí S/N con Leandro Silva.                 ,448217.8125,4483426.5
502,2026-07-13,2999-12-31 23:59:59,N2,PLAZA DE CIBELES,VALDEBEBAS,51022,38,1,15499,Valdebebas                                        ,Leandro Silva S/N con Manuel Fraga Iribarne            ,448466.6875,4483436.0
502,2026-07-13,2999-12-31 23:59:59,N2,PLAZA DE CIBELES,VALDEBEBAS,51022,1,2,0,Valdebebas                                        ,Leandro Silva S/N con Manuel Fraga Iribarne            ,448466.6875,4483436.0
502,2026-07-13,2999-12-31 23:59:59,N2,PLAZA DE CIBELES,VALDEBEBAS,4397,2,2,775,Félix Candela                                     ,Félix Candela con C/ Josefina Aldecoa                  ,447970.375,4483301.0
502,2026-07-13,2999-12-31 23:59:59,N2,PLAZA DE CIBELES,VALDEBEBAS,4269,3,2,1480,Gutiérrez Mellado-Samaranch                       ,Manuel Gutiérrez Mellado frente al Nº 24.              ,447557.78125,4483026.0
502,2026-07-13,2999-12-31 23:59:59,N2,PLAZA DE CIBELES,VALDEBEBAS,5895,4,2,1960,Samaranch-Josefina Aldecoa                        ,Av.Juan Antonio Samaranch con C/ Josefina Aldecoa      ,447997.84375,4482963.0
502,2026-07-13,2999-12-31 23:59:59,N2,PLAZA DE CIBELES,VALDEBEBAS,5893,5,2,2772,Samaranch-Pérez Pita                              ,Av.Juan Antonio Samaranch con E.Pérez Pita             ,448240.21875,4482447.0
502,2026-07-13,2999-12-31 23:59:59,N2,PLAZA DE CIBELES,VALDEBEBAS,5912,6,2,3619,Valdebebas Cercanías                              ,Av. Juan Antonio Samaranch con Gta. Antonio Perpiñá.   ,447742.875,4481767.5
502,2026-07-13,2999-12-31 23:59:59,N2,PLAZA DE CIBELES,VALDEBEBAS,5891,7,2,4477,Isidro González Velázquez                         ,Gta.Isidro González Velázquez                          ,446990.0,4481641.5
502,2026-07-13,2999-12-31 23:59:59,N2,PLAZA DE CIBELES,VALDEBEBAS,5209,8,2,5251,Rafaela Aparicio                                  ,Rafaela Aparicio frente al Nº 8                        ,446572.0,4481356.0
502,2026-07-13,2999-12-31 23:59:59,N2,PLAZA DE CIBELES,VALDEBEBAS,2891,9,2,5781,Gregorio Sánchez Herráez                          ,Gregorio Sánchez Herráez frente Nº 14                  ,446135.46875,4481187.0
502,2026-07-13,2999-12-31 23:59:59,N2,PLAZA DE CIBELES,VALDEBEBAS,3395,10,2,6438,Santa Virgilia                                    ,"Santa Virgilia, 11                                     ",445613.0,4481101.0
502,2026-07-13,2999-12-31 23:59:59,N2,PLAZA DE CIBELES,VALDEBEBAS,1851,11,2,6756,Parque Santa María                                ,"Santa Susana, 8                                        ",445335.09375,4481180.5
502,2026-07-13,2999-12-31 23:59:59,N2,PLAZA DE CIBELES,VALDEBEBAS,1852,12,2,7150,Hortaleza                                         ,"Santa Adela frente al Nº 13, con C/ Mar de las Antillas",445063.25,4481309.0
502,2026-07-13,2999-12-31 23:59:59,N2,PLAZA DE CIBELES,VALDEBEBAS,1853,13,2,7395,Mar de las Antillas-Abarzuza                      ,Mar de las Antillas S/N con C/ Albarzuza               ,445131.1875,4481090.0
502,2026-07-13,2999-12-31 23:59:59,N2,PLAZA DE CIBELES,VALDEBEBAS,1849,14,2,7801,Mar de las Antillas-Mar Negro                     ,"Mar de las Antillas, 1                                 ",445400.0,4480817.0
502,2026-07-13,2999-12-31 23:59:59,N2,PLAZA DE CIBELES,VALDEBEBAS,1847,15,2,8088,Mar Caspio                                        ,"Mar Caspio, 1                                          ",445184.4375,4480738.0
502,2026-07-13,2999-12-31 23:59:59,N2,PLAZA DE CIBELES,VALDEBEBAS,2038,16,2,8306,Santos de la Humosa                               ,"López de Hoyos, 409                                    ",445040.09375,4480573.5
502,2026-07-13,2999-12-31 23:59:59,N2,PLAZA DE CIBELES,VALDEBEBAS,2036,17,2,8576,López de Hoyos-Ángel Luis Herrán                  ,"López de Hoyos, 363                                    ",444886.84375,4480352.0
502,2026-07-13,2999-12-31 23:59:59,N2,PLAZA DE CIBELES,VALDEBEBAS,2034,18,2,8924,López de Hoyos-Gran Vía de Hortaleza              ,"López de Hoyos, 339                                    ",444689.0,4480065.0
502,2026-07-13,2999-12-31 23:59:59,N2,PLAZA DE CIBELES,VALDEBEBAS,2030,19,2,9510,Junta Municipal de Hortaleza                      ,López de Hoyos frente al Nº 327                        ,444351.6875,4479625.5
502,2026-07-13,2999-12-31 23:59:59,N2,PLAZA DE CIBELES,VALDEBEBAS,218,20,2,10097,Arturo Soria-López de Hoyos                       ,"Arturo Soria, 201                                      ",444093.75,4479173.0
502,2026-07-13,2999-12-31 23:59:59,N2,PLAZA DE CIBELES,VALDEBEBAS,2025,21,2,10447,López de Hoyos-Clínica San Juan de Dios           ,"López de Hoyos, 259                                    ",444053.0,4478863.0
502,2026-07-13,2999-12-31 23:59:59,N2,PLAZA DE CIBELES,VALDEBEBAS,409,22,2,10839,Avenida de la Paz                                 ,"Av Ramón y Cajal, 107                                  ",444010.0,4478527.0
502,2026-07-13,2999-12-31 23:59:59,N2,PLAZA DE CIBELES,VALDEBEBAS,462,23,2,11231,Padre Claret-Ramón y Cajal                        ,"Av. Ramón y Cajal, 81                                  ",443639.75,4478406.0
502,2026-07-13,2999-12-31 23:59:59,N2,PLAZA DE CIBELES,VALDEBEBAS,310,24,2,11483,Alfonso XIII-Pradillo                             ,"Alfonso XIII, 23                                       ",443495.8125,4478262.0
502,2026-07-13,2999-12-31 23:59:59,N2,PLAZA DE CIBELES,VALDEBEBAS,2021,25,2,11818,Metro Alfonso XIII                                ,"López de Hoyos,159                                     ",443522.75,4477984.5
502,2026-07-13,2999-12-31 23:59:59,N2,PLAZA DE CIBELES,VALDEBEBAS,2018,26,2,12057,López de Hoyos-Pantoja                            ,"López de Hoyos, 139                                    ",443338.28125,4477832.0
502,2026-07-13,2999-12-31 23:59:59,N2,PLAZA DE CIBELES,VALDEBEBAS,2016,27,2,12304,López de Hoyos-Cardenal Silíceo                   ,"López de Hoyos, 117                                    ",443154.0,4477669.0
502,2026-07-13,2999-12-31 23:59:59,N2,PLAZA DE CIBELES,VALDEBEBAS,2014,28,2,12523,Prosperidad                                       ,"López de Hoyos, 85                                     ",442982.875,4477533.0
502,2026-07-13,2999-12-31 23:59:59,N2,PLAZA DE CIBELES,VALDEBEBAS,268,29,2,12764,López de Hoyos-Cartagena                          ,"López de Hoyos, 69.                                    ",442808.15625,4477365.5
502,2026-07-13,2999-12-31 23:59:59,N2,PLAZA DE CIBELES,VALDEBEBAS,5249,30,2,13042,López de Hoyos-Príncipe de Vergara                ,"López de Hoyos s/n, frente al 66                       ",442582.875,4477206.5
502,2026-07-13,2999-12-31 23:59:59,N2,PLAZA DE CIBELES,VALDEBEBAS,2236,31,2,13448,Príncipe de Vergara-María de Molina               ,"Príncipe de Vergara, 101                               ",442496.0,4476822.0
502,2026-07-13,2999-12-31 23:59:59,N2,PLAZA DE CIBELES,VALDEBEBAS,2234,32,2,13913,Príncipe de Vergara-Diego de León                 ,"Príncipe de Vergara, 63                                ",442464.0,4476358.0
502,2026-07-13,2999-12-31 23:59:59,N2,PLAZA DE CIBELES,VALDEBEBAS,2232,33,2,14268,Marqués de Salamanca                              ,"Príncipe de Vergara, 49                                ",442440.0,4476004.0
502,2026-07-13,2999-12-31 23:59:59,N2,PLAZA DE CIBELES,VALDEBEBAS,2230,34,2,14599,Príncipe de Vergara-Ayala                         ,"Príncipe de Vergara, 41                                ",442415.0,4475674.0
502,2026-07-13,2999-12-31 23:59:59,N2,PLAZA DE CIBELES,VALDEBEBAS,2228,35,2,14866,Príncipe de Vergara-Goya                          ,"Príncipe de Vergara, 23                                ",442400.0,4475407.0
502,2026-07-13,2999-12-31 23:59:59,N2,PLAZA DE CIBELES,VALDEBEBAS,4055,36,2,15381,Escuelas Aguirre-Casa Árabe                       ,"Alcalá, 107                                            ",442205.375,4475012.0
502,2026-07-13,2999-12-31 23:59:59,N2,PLAZA DE CIBELES,VALDEBEBAS,2171,37,2,16125,Puerta de Alcalá                                  ,"Alfonso XII, 4                                         ",441660.0,4474698.0
502,2026-07-13,2999-12-31 23:59:59,N2,PLAZA DE CIBELES,VALDEBEBAS,5727,38,2,16936,Cibeles                                           ,"Pº del Prado, 1                                        ",441347.84375,4474653.5
503,2026-07-13,2999-12-31 23:59:59,N3,PLAZA DE CIBELES,FERIA DE MADRID,5727,1,1,0,Cibeles                                           ,"Pº del Prado, 1                                        ",441347.84375,4474653.5
503,2026-07-13,2999-12-31 23:59:59,N3,PLAZA DE CIBELES,FERIA DE MADRID,5580,2,1,552,Alcalá-Puerta de Alcalá                           ,"Alcalá, S/N, frente al Nº 73                           ",441791.1875,4474820.0
503,2026-07-13,2999-12-31 23:59:59,N3,PLAZA DE CIBELES,FERIA DE MADRID,751,3,1,1175,Escuelas Aguirre-Casa Árabe                       ,"Alcalá, 70                                             ",442353.53125,4475068.0
503,2026-07-13,2999-12-31 23:59:59,N3,PLAZA DE CIBELES,FERIA DE MADRID,5093,4,1,1639,Felipe II                                         ,"Av. Felipe II, 12                                      ",442757.34375,4475254.0
503,2026-07-13,2999-12-31 23:59:59,N3,PLAZA DE CIBELES,FERIA DE MADRID,2219,5,1,2105,Conde de Peñalver-Ayala                           ,"Conde de Peñalver, 30.                                 ",442826.46875,4475695.5
503,2026-07-13,2999-12-31 23:59:59,N3,PLAZA DE CIBELES,FERIA DE MADRID,2221,6,1,2339,Lista                                             ,"Conde de Peñalver, 50                                  ",442845.0,4475929.0
503,2026-07-13,2999-12-31 23:59:59,N3,PLAZA DE CIBELES,FERIA DE MADRID,1247,7,1,2762,Juan Bravo-Francisco Silvela                      ,"Juan Bravo, 68                                         ",443029.59375,4476154.0
503,2026-07-13,2999-12-31 23:59:59,N3,PLAZA DE CIBELES,FERIA DE MADRID,2474,8,1,2934,Martínez Izquierdo-Francisco Silvela              ,"Martínez Izquierdo, 8                                  ",443188.5,4476207.5
503,2026-07-13,2999-12-31 23:59:59,N3,PLAZA DE CIBELES,FERIA DE MADRID,2369,9,1,3129,Martínez Izquierdo                                ,"Martínez Izquierdo, 28                                 ",443352.0,4476313.5
503,2026-07-13,2999-12-31 23:59:59,N3,PLAZA DE CIBELES,FERIA DE MADRID,689,10,1,3633,Biarritz                                          ,Biarritz frente al Nº 3                                ,443794.0625,4476510.5
503,2026-07-13,2999-12-31 23:59:59,N3,PLAZA DE CIBELES,FERIA DE MADRID,690,11,1,3940,Bruselas                                          ,"Av. de Bruselas, 48                                    ",443842.9375,4476798.0
503,2026-07-13,2999-12-31 23:59:59,N3,PLAZA DE CIBELES,FERIA DE MADRID,692,12,1,4212,Plaza de Venecia                                  ,"Av. de Bruselas, 68                                    ",443894.0625,4477061.5
503,2026-07-13,2999-12-31 23:59:59,N3,PLAZA DE CIBELES,FERIA DE MADRID,694,13,1,4869,Tanatorio M30                                     ,"Av. de Badajoz, 12                                     ",444453.75,4477105.0
503,2026-07-13,2999-12-31 23:59:59,N3,PLAZA DE CIBELES,FERIA DE MADRID,696,14,1,5072,Avenida de Badajoz                                ,"Av. Badajoz, 52.                                       ",444619.0625,4477226.5
503,2026-07-13,2999-12-31 23:59:59,N3,PLAZA DE CIBELES,FERIA DE MADRID,2121,15,1,5432,Condesa de Venadito-Torrelaguna                   ,"Condesa de Venadito, 14                                ",444653.0,4477492.0
503,2026-07-13,2999-12-31 23:59:59,N3,PLAZA DE CIBELES,FERIA DE MADRID,2123,16,1,5892,Hernández de Tejada                               ,"Hernández Tejada, 4                                    ",444844.59375,4477758.5
503,2026-07-13,2999-12-31 23:59:59,N3,PLAZA DE CIBELES,FERIA DE MADRID,227,17,1,6263,Hospital Universitario Vithas                     ,"Arturo Soria, 124                                      ",444937.0,4478018.0
503,2026-07-13,2999-12-31 23:59:59,N3,PLAZA DE CIBELES,FERIA DE MADRID,225,18,1,6497,Arturo Soria-Conservatorio                        ,"Arturo Soria, 136                                      ",444806.3125,4478215.0
503,2026-07-13,2999-12-31 23:59:59,N3,PLAZA DE CIBELES,FERIA DE MADRID,223,19,1,6997,Arturo Soria-Bueso Pineda                         ,"Arturo Soria, 164                                      ",444540.90625,4478638.0
503,2026-07-13,2999-12-31 23:59:59,N3,PLAZA DE CIBELES,FERIA DE MADRID,221,20,1,7316,Metro Arturo Soria                                ,"Arturo Soria, 182                                      ",444367.125,4478903.0
503,2026-07-13,2999-12-31 23:59:59,N3,PLAZA DE CIBELES,FERIA DE MADRID,2026,21,1,7687,López de Hoyos-Arturo Soria                       ,"López de Hoyos, 370                                    ",444187.15625,4479198.5
503,2026-07-13,2999-12-31 23:59:59,N3,PLAZA DE CIBELES,FERIA DE MADRID,5545,22,1,8120,Junta Municipal de Hortaleza                      ,Ctra. de Canillas (Junta Municipal)                    ,444354.65625,4479557.5
503,2026-07-13,2999-12-31 23:59:59,N3,PLAZA DE CIBELES,FERIA DE MADRID,2757,23,1,8457,Carretera de Canillas-Carril del Conde            ,Ctra. de Canillas con C/ Carril del Conde              ,444687.46875,4479616.5
503,2026-07-13,2999-12-31 23:59:59,N3,PLAZA DE CIBELES,FERIA DE MADRID,2759,24,1,8718,Carretera de Canillas-Benita Ávila                ,Ctra. de Canillas frente al Nº 17                      ,444931.40625,4479544.0
503,2026-07-13,2999-12-31 23:59:59,N3,PLAZA DE CIBELES,FERIA DE MADRID,2761,25,1,8983,Carretera de Canillas-Gomeznarro                  ,"Ctra. de Canillas, 54                                  ",445196.5,4479567.0
503,2026-07-13,2999-12-31 23:59:59,N3,PLAZA DE CIBELES,FERIA DE MADRID,2763,26,1,9225,Carretera de Canillas-Utrillas                    ,"Carretera de Canillas, 76                              ",445427.59375,4479641.5
503,2026-07-13,2999-12-31 23:59:59,N3,PLAZA DE CIBELES,FERIA DE MADRID,2765,27,1,9543,Carretera de Canillas-Torquemada                  ,Ctra. de Canillas frente al Nº 99                      ,445717.21875,4479752.0
503,2026-07-13,2999-12-31 23:59:59,N3,PLAZA DE CIBELES,FERIA DE MADRID,2767,28,1,9897,Emigrantes-Carretera de Canillas                  ,Ctra. de Canillas frente a C/ Tiberiades               ,446057.09375,4479783.5
503,2026-07-13,2999-12-31 23:59:59,N3,PLAZA DE CIBELES,FERIA DE MADRID,474,29,1,10213,Motilla del Palancar                              ,"Mota del Cuervo, 18                                    ",446342.0,4479735.0
503,2026-07-13,2999-12-31 23:59:59,N3,PLAZA DE CIBELES,FERIA DE MADRID,472,30,1,10419,Mota del Cuervo                                   ,"Mota del Cuervo, 48                                    ",446551.0,4479740.0
503,2026-07-13,2999-12-31 23:59:59,N3,PLAZA DE CIBELES,FERIA DE MADRID,470,31,1,10666,Pedroñeras-El Provencio                           ,"Pedroñeras, 1                                          ",446692.0,4479661.5
503,2026-07-13,2999-12-31 23:59:59,N3,PLAZA DE CIBELES,FERIA DE MADRID,468,32,1,10797,Canillas                                          ,Pedroñeras con C/ Silvano (Pza. Andrés Jauregui)       ,446720.0,4479536.0
503,2026-07-13,2999-12-31 23:59:59,N3,PLAZA DE CIBELES,FERIA DE MADRID,2771,33,1,11166,Silvano-Haendel                                   ,Silvano frente al Nº 161                               ,447063.03125,4479489.0
503,2026-07-13,2999-12-31 23:59:59,N3,PLAZA DE CIBELES,FERIA DE MADRID,5827,34,1,12083,Feria de Madrid                                   ,Campo  Naciones (Av.Partenón con Av.C.España Madrid)   ,447890.84375,4479661.5
